user_id,project_id,interaction_type,weight,timestamp
user_4805,avalanche-2,portfolio_add,1,2025-05-07T20:48:10.343058
user_4612,aave,favorite,1,2025-05-07T20:48:20.617845
user_1546,the-sandbox,favorite,1,2025-05-07T20:50:52.824656
user_764,waves,favorite,1,2025-05-07T20:51:10.672381
user_452,official-trump,view,1,2025-05-07T20:51:52.823535
user_1199,algorand,view,1,2025-05-07T20:52:02.857231
user_3504,polygon-ecosystem-token,portfolio_add,1,2025-05-07T20:52:19.339142
user_4005,binance-peg-sol,portfolio_add,1,2025-05-07T20:53:41.982259
user_649,tron,favorite,1,2025-05-07T20:54:15.489716
user_2810,kaspa,favorite,1,2025-05-07T20:54:18.421392
user_239,sats-ordinals,favorite,1,2025-05-07T20:55:39.271582
user_2950,non-playable-coin,favorite,1,2025-05-07T20:57:26.117924
user_4930,tron,favorite,1,2025-05-07T20:57:59.898070
user_1045,sign-global,view,1,2025-05-07T20:58:09.950594
user_224,sei-network,view,1,2025-05-07T20:58:10.735127
user_1382,cardano,favorite,1,2025-05-07T20:58:29.367743
user_2165,avalanche-2,portfolio_add,1,2025-05-07T21:00:46.457829
user_597,the-sandbox,portfolio_add,1,2025-05-07T21:03:36.153101
user_2506,kaspa,view,1,2025-05-07T21:04:12.563934
user_915,ark,portfolio_add,1,2025-05-07T21:05:27.023361
user_1177,pepe,favorite,1,2025-05-07T21:06:37.174327
user_4641,keeta,favorite,1,2025-05-07T21:07:07.466474
user_1410,cosmos,view,1,2025-05-07T21:07:19.984161
user_3952,oasis-network,favorite,1,2025-05-07T21:08:23.019567
user_1420,internet-computer,favorite,1,2025-05-07T21:10:09.718748
user_247,avalanche-2,view,1,2025-05-07T21:11:36.748492
user_2659,waves,view,1,2025-05-07T21:11:40.099493
user_4695,internet-computer,view,1,2025-05-07T21:13:23.465333
user_1748,balancer,view,1,2025-05-07T21:14:17.373947
user_4331,waves,view,1,2025-05-07T21:14:42.358556
user_3059,vechain,favorite,1,2025-05-07T21:14:49.063185
user_1286,vethor-token,view,1,2025-05-07T21:16:06.333496
user_266,notcoin,view,1,2025-05-07T21:16:10.864640
user_3192,cardano,view,1,2025-05-07T21:16:23.424545
user_1286,pha,portfolio_add,1,2025-05-07T21:16:31.333496
user_4155,mog-coin,view,1,2025-05-07T21:16:38.039330
user_619,status,view,1,2025-05-07T21:16:43.726706
user_2315,magic-internet-money,favorite,1,2025-05-07T21:17:31.564202
user_3012,cardano,favorite,1,2025-05-07T21:17:53.783575
user_4255,the-open-network,view,1,2025-05-07T21:17:54.620301
user_3012,whitebit,view,1,2025-05-07T21:19:57.783575
user_2738,wrapped-bitcoin,view,1,2025-05-07T21:20:00.918865
user_4349,chainlink,favorite,1,2025-05-07T21:20:09.976224
user_2985,polygon-ecosystem-token,favorite,1,2025-05-07T21:20:47.275098
user_3663,radix,view,1,2025-05-07T21:21:16.189849
user_2572,vechain,view,1,2025-05-07T21:21:46.641932
user_4897,dforce-token,view,1,2025-05-07T21:21:48.517368
user_2831,sosovalue,portfolio_add,1,2025-05-07T21:22:06.581654
user_3075,waves,portfolio_add,1,2025-05-07T21:22:09.815950
user_3878,polygon-ecosystem-token,view,1,2025-05-07T21:22:48.177720
user_2865,okb,favorite,1,2025-05-07T21:23:09.585849
user_1163,near,favorite,1,2025-05-07T21:23:33.248614
user_2063,aave,favorite,1,2025-05-07T21:23:52.924164
user_241,chainlink,view,1,2025-05-07T21:24:15.357435
user_1784,avalanche-old-bridged-wbtc-avalanche,view,1,2025-05-07T21:25:42.368580
user_2173,usd-coin-ethereum-bridged,view,1,2025-05-07T21:25:55.928803
user_3132,kaspa,view,1,2025-05-07T21:26:22.672750
user_2837,bridged-usdc-polygon-pos-bridge,view,1,2025-05-07T21:27:00.007096
user_4242,pepe,favorite,1,2025-05-07T21:27:09.076953
user_2845,waves,view,1,2025-05-07T21:28:01.354458
user_4255,chainlink,view,1,2025-05-07T21:28:43.620301
user_1970,pha,favorite,1,2025-05-07T21:28:59.527444
user_2493,cosmos,view,1,2025-05-07T21:29:11.797272
user_3075,internet-computer,view,1,2025-05-07T21:29:46.815950
user_1833,tron,view,1,2025-05-07T21:29:58.578832
user_520,waves,view,1,2025-05-07T21:30:02.112764
user_4932,cosmos,view,1,2025-05-07T21:30:07.994985
user_827,kaspa,view,1,2025-05-07T21:30:15.492105
user_3539,veraone,favorite,1,2025-05-07T21:30:57.541566
user_1595,polygon-hermez-bridged-usdt-x-layer,view,1,2025-05-07T21:32:47.276739
user_1083,cosmos,view,1,2025-05-07T21:33:55.384272
user_4156,pepe,view,1,2025-05-07T21:34:04.083303
user_2831,l2-standard-bridged-weth-optimism,portfolio_add,1,2025-05-07T21:34:06.581654
user_2831,chainlink,view,1,2025-05-07T21:34:45.581654
user_3933,vechain,view,1,2025-05-07T21:34:57.131407
user_98,oec-token,view,1,2025-05-07T21:34:57.569846
user_2508,lcx,view,1,2025-05-07T21:35:47.656511
user_2573,yearn-finance,favorite,1,2025-05-07T21:36:20.747791
user_2831,super-oeth,view,1,2025-05-07T21:36:52.581654
user_1546,algorand,portfolio_add,1,2025-05-07T21:38:14.824656
user_4643,notcoin,view,1,2025-05-07T21:39:30.540895
user_1332,avalanche-2,view,1,2025-05-07T21:39:55.060788
user_2493,solana,view,1,2025-05-07T21:41:08.797272
user_4323,boba-network,view,1,2025-05-07T21:42:02.976762
user_4331,cosmos,view,1,2025-05-07T21:42:22.358556
user_937,edu-coin,portfolio_add,1,2025-05-07T21:42:34.504190
user_1393,vechain,view,1,2025-05-07T21:42:53.116418
user_3188,pyth-network,favorite,1,2025-05-07T21:43:24.241101
user_1574,polygon-ecosystem-token,view,1,2025-05-07T21:43:28.791866
user_1529,kaspa,view,1,2025-05-07T21:43:53.712929
user_4585,illuvium,view,1,2025-05-07T21:44:21.554133
user_3351,fetch-ai,favorite,1,2025-05-07T21:44:28.124614
user_3943,tron,view,1,2025-05-07T21:44:48.521335
user_4284,kaspa,favorite,1,2025-05-07T21:44:53.533182
user_277,aave,view,1,2025-05-07T21:44:56.875349
user_1931,the-sandbox,favorite,1,2025-05-07T21:45:02.894751
user_1204,tron,view,1,2025-05-07T21:45:16.084885
user_1423,apenft,view,1,2025-05-07T21:45:18.927470
user_4384,solana,portfolio_add,1,2025-05-07T21:45:22.213332
user_3192,milk-alliance,portfolio_add,1,2025-05-07T21:46:41.424545
user_3012,tron,view,1,2025-05-07T21:46:45.783575
user_3430,notcoin,favorite,1,2025-05-07T21:47:12.358298
user_3107,the-sandbox,favorite,1,2025-05-07T21:47:20.617946
user_116,diamond-launch,favorite,1,2025-05-07T21:48:35.278646
user_2508,algorand,view,1,2025-05-07T21:48:35.656511
user_4526,blockstack,view,1,2025-05-07T21:49:03.867800
user_239,the-open-network,portfolio_add,1,2025-05-07T21:49:47.271582
user_3228,pepe,favorite,1,2025-05-07T21:49:52.725379
user_4064,benqi,portfolio_add,1,2025-05-07T21:50:12.129795
user_1441,zedxion,favorite,1,2025-05-07T21:50:14.938282
user_3077,near,view,1,2025-05-07T21:50:24.934846
user_1212,civic,favorite,1,2025-05-07T21:52:24.569126
user_2845,near,portfolio_add,1,2025-05-07T21:52:47.354458
user_1286,the-open-network,favorite,1,2025-05-07T21:52:52.333496
user_3542,ao-computer,view,1,2025-05-07T21:53:09.830627
user_190,near,favorite,1,2025-05-07T21:53:49.377847
user_937,temple,favorite,1,2025-05-07T21:54:48.504190
user_1161,cosmos,favorite,1,2025-05-07T21:55:18.203125
user_4431,l2-standard-bridged-weth-blast,view,1,2025-05-07T21:55:34.867248
user_4706,pha,portfolio_add,1,2025-05-07T21:55:56.785575
user_3194,dogs-2,favorite,1,2025-05-07T21:56:03.564245
user_2831,notcoin,view,1,2025-05-07T21:56:03.581654
user_1972,space-id,portfolio_add,1,2025-05-07T21:56:37.650555
user_1980,waves,portfolio_add,1,2025-05-07T21:57:04.226006
user_2084,tron,favorite,1,2025-05-07T21:57:30.539346
user_2825,solana,view,1,2025-05-07T21:58:48.375178
user_1128,bio-protocol,view,1,2025-05-07T22:01:01.394856
user_4534,vechain,favorite,1,2025-05-07T22:01:26.063880
user_1546,felix-feusd,favorite,1,2025-05-07T22:01:30.824656
user_691,the-open-network,favorite,1,2025-05-07T22:01:37.254580
user_1110,peanut-the-squirrel,view,1,2025-05-07T22:01:40.003523
user_633,polygon-ecosystem-token,view,1,2025-05-07T22:02:07.676717
user_4643,waves,portfolio_add,1,2025-05-07T22:02:12.540895
user_4115,apu-s-club,favorite,1,2025-05-07T22:02:50.665353
user_3781,the-sandbox,portfolio_add,1,2025-05-07T22:03:16.226673
user_1546,cartesi,favorite,1,2025-05-07T22:03:34.824656
user_3617,cardano,view,1,2025-05-07T22:04:21.925697
user_1169,the-open-network,view,1,2025-05-07T22:04:40.629480
user_2621,kucoin-shares,view,1,2025-05-07T22:04:55.652989
user_1502,tron,portfolio_add,1,2025-05-07T22:05:40.902487
user_4331,the-open-network,portfolio_add,1,2025-05-07T22:06:07.358556
user_1972,anime,favorite,1,2025-05-07T22:07:21.650555
user_1286,ket,view,1,2025-05-07T22:07:49.333496
user_4566,wrapped-hype,view,1,2025-05-07T22:09:14.049554
user_4706,the-open-network,favorite,1,2025-05-07T22:09:17.785575
user_606,beincom,view,1,2025-05-07T22:09:55.821840
user_1204,pepe,view,1,2025-05-07T22:11:03.084885
user_4073,notcoin,view,1,2025-05-07T22:11:15.328303
user_1199,magic,view,1,2025-05-07T22:11:54.857231
user_3192,polygon-pos-bridged-weth-polygon-pos,view,1,2025-05-07T22:12:01.424545
user_4358,waves,view,1,2025-05-07T22:12:51.356441
user_1286,the-open-network,favorite,1,2025-05-07T22:13:56.333496
user_2621,kaspa,view,1,2025-05-07T22:14:02.652989
user_1083,nem,view,1,2025-05-07T22:15:12.384272
user_3702,zentry,favorite,1,2025-05-07T22:15:14.211832
user_3075,the-sandbox,view,1,2025-05-07T22:15:48.815950
user_4917,polygon-ecosystem-token,view,1,2025-05-07T22:15:50.380799
user_3241,avalanche-2,view,1,2025-05-07T22:16:17.370364
user_3170,polygon-ecosystem-token,view,1,2025-05-07T22:16:38.104612
user_3641,cardano,favorite,1,2025-05-07T22:17:19.344721
user_4163,polygon-bridged-usdt-polygon,view,1,2025-05-07T22:17:55.291368
user_4477,arbitrum-bridged-wbtc-arbitrum-one,favorite,1,2025-05-07T22:18:39.320195
user_2493,waves,portfolio_add,1,2025-05-07T22:19:14.797272
user_3539,stargate-bridged-usdc-berachain,view,1,2025-05-07T22:20:43.541566
user_661,bridged-tether-opbnb,view,1,2025-05-07T22:21:06.282842
user_2493,apollo-diversified-credit-securitize-fund,view,1,2025-05-07T22:21:28.797272
user_2120,cardano,favorite,1,2025-05-07T22:21:50.708521
user_915,usdx-money-usdx,portfolio_add,1,2025-05-07T22:23:00.023361
user_188,tron,view,1,2025-05-07T22:23:14.301394
user_95,avalanche-2,view,1,2025-05-07T22:23:15.475420
user_451,internet-computer,view,1,2025-05-07T22:23:27.759895
user_1966,dogs-2,favorite,1,2025-05-07T22:24:21.284533
user_2179,algorand,favorite,1,2025-05-07T22:25:29.127609
user_1814,pundi-aifx,favorite,1,2025-05-07T22:27:12.198484
user_2525,aerodrome-finance,favorite,1,2025-05-07T22:27:53.960399
user_1502,internet-computer,portfolio_add,1,2025-05-07T22:28:05.902487
user_2063,avalanche-2,view,1,2025-05-07T22:28:35.924164
user_266,near,view,1,2025-05-07T22:28:48.864640
user_1972,ondo-finance,favorite,1,2025-05-07T22:29:20.650555
user_2534,tron,view,1,2025-05-07T22:29:35.390822
user_4490,internet-computer,view,1,2025-05-07T22:29:55.677152
user_379,celo,favorite,1,2025-05-07T22:30:57.191874
user_4585,the-open-network,favorite,1,2025-05-07T22:31:32.554133
user_4358,kaspa,view,1,2025-05-07T22:31:46.356441
user_1645,aave,portfolio_add,1,2025-05-07T22:32:06.990970
user_828,dogs-2,favorite,1,2025-05-07T22:32:34.547407
user_1128,the-open-network,view,1,2025-05-07T22:32:51.394856
user_1411,wrapped-hype,favorite,1,2025-05-07T22:33:11.036031
user_448,the-sandbox,view,1,2025-05-07T22:33:36.527954
user_4156,kaspa,view,1,2025-05-07T22:34:45.083303
user_2147,bridged-usdc-polygon-pos-bridge,view,1,2025-05-07T22:34:47.456470
user_2508,rss3,favorite,1,2025-05-07T22:34:59.656511
user_2745,tron,favorite,1,2025-05-07T22:35:09.325622
user_1886,pepe,view,1,2025-05-07T22:35:20.185338
user_1529,gho,view,1,2025-05-07T22:35:52.712929
user_1126,cronos-bridged-wbtc-cronos,view,1,2025-05-07T22:36:30.305114
user_4548,aave,view,1,2025-05-07T22:37:16.529566
user_1296,tron,view,1,2025-05-07T22:38:14.876663
user_4331,chainlink,favorite,1,2025-05-07T22:38:31.358556
user_670,cronos-bridged-wbtc-cronos,portfolio_add,1,2025-05-07T22:38:52.847281
user_1083,aave,portfolio_add,1,2025-05-07T22:39:07.384272
user_2250,ket,favorite,1,2025-05-07T22:39:16.593203
user_2976,near,favorite,1,2025-05-07T22:41:23.602418
user_364,aerodrome-finance,view,1,2025-05-07T22:41:51.474891
user_2875,dogs-2,view,1,2025-05-07T22:42:31.948575
user_2865,avalanche-2,view,1,2025-05-07T22:44:17.585849
user_3917,bakerytoken,view,1,2025-05-07T22:44:19.710883
user_1616,cardano,favorite,1,2025-05-07T22:44:25.375052
user_54,vechain,view,1,2025-05-07T22:45:52.780208
user_1083,avalanche-2,portfolio_add,1,2025-05-07T22:47:38.384272
user_2559,algorand,portfolio_add,1,2025-05-07T22:48:23.731996
user_2084,dydx-chain,view,1,2025-05-07T22:49:52.539346
user_4939,avalanche-2,view,1,2025-05-07T22:50:29.224035
user_2843,algorand,favorite,1,2025-05-07T22:50:34.258396
user_1574,waves,view,1,2025-05-07T22:52:27.791866
user_4155,cardano,favorite,1,2025-05-07T22:53:00.039330
user_4634,dogs-2,portfolio_add,1,2025-05-07T22:53:02.275095
user_3170,taiko,portfolio_add,1,2025-05-07T22:53:22.104612
user_4634,dogs-2,view,1,2025-05-07T22:53:41.275095
user_168,cronos-bridged-usdt-cronos,view,1,2025-05-07T22:54:15.732050
user_2745,lorenzo-stbtc,portfolio_add,1,2025-05-07T22:54:48.325622
user_224,delysium,view,1,2025-05-07T22:55:31.735127
user_95,freysa-ai,view,1,2025-05-07T22:55:44.475420
user_3995,ket,portfolio_add,1,2025-05-07T22:57:13.733305
user_2753,solana,favorite,1,2025-05-07T22:57:27.361644
user_2506,btu-protocol,favorite,1,2025-05-07T22:57:33.563934
user_4921,threshold-network-token,view,1,2025-05-07T22:58:11.602917
user_381,aave,view,1,2025-05-07T22:58:37.411687
user_1833,pepe,view,1,2025-05-07T22:58:45.578832
user_3566,waves,view,1,2025-05-07T22:58:58.212315
user_4695,kaspa,view,1,2025-05-07T22:59:51.465333
user_1199,the-sandbox,portfolio_add,1,2025-05-07T23:00:13.857231
user_3689,near,view,1,2025-05-07T23:00:48.509061
user_4080,the-sandbox,view,1,2025-05-07T23:01:09.635813
user_2056,the-open-network,view,1,2025-05-07T23:02:00.244845
user_4720,tron,favorite,1,2025-05-07T23:02:02.333896
user_827,aave,favorite,1,2025-05-07T23:02:12.492105
user_3180,neiro-3,favorite,1,2025-05-07T23:02:19.908338
user_3815,ice,portfolio_add,1,2025-05-07T23:02:37.695026
user_239,ondo-finance,view,1,2025-05-07T23:02:49.271582
user_2565,super-oeth,view,1,2025-05-07T23:04:45.321754
user_1275,usdd,favorite,1,2025-05-07T23:05:46.386802
user_2573,berachain-bera,favorite,1,2025-05-07T23:05:54.747791
user_4115,polygon-ecosystem-token,view,1,2025-05-07T23:06:10.665353
user_4156,dash,view,1,2025-05-07T23:07:07.083303
user_3754,ondo-finance,favorite,1,2025-05-07T23:07:23.562197
user_3943,the-open-network,portfolio_add,1,2025-05-07T23:09:58.521335
user_2632,ousg,favorite,1,2025-05-07T23:10:08.257589
user_95,ronin-bridged-weth-ronin,favorite,1,2025-05-07T23:10:31.475420
user_628,notcoin,favorite,1,2025-05-07T23:10:45.347601
user_2573,cronos-bridged-usdt-cronos,favorite,1,2025-05-07T23:11:18.747791
user_3370,near,favorite,1,2025-05-07T23:11:32.479563
user_4643,ondo-finance,view,1,2025-05-07T23:12:40.540895
user_3077,kaspa,view,1,2025-05-07T23:12:41.934846
user_77,solana,favorite,1,2025-05-07T23:12:48.710435
user_2605,tron,view,1,2025-05-07T23:12:57.642159
user_946,polygon-ecosystem-token,portfolio_add,1,2025-05-07T23:13:22.887057
user_2268,bakerytoken,portfolio_add,1,2025-05-07T23:13:50.279705
user_4865,liquid-staked-ethereum,favorite,1,2025-05-07T23:15:16.364488
user_1604,wbnb,view,1,2025-05-07T23:15:20.746925
user_1493,chainlink,view,1,2025-05-07T23:16:42.331972
user_3539,sundog,favorite,1,2025-05-07T23:17:11.541566
user_1952,pepe,favorite,1,2025-05-07T23:17:21.293229
user_3336,vvs-finance,view,1,2025-05-07T23:17:44.401756
user_628,avalanche-2,view,1,2025-05-07T23:18:16.347601
user_1546,chainlink,portfolio_add,1,2025-05-07T23:18:38.824656
user_3820,dogs-2,view,1,2025-05-07T23:18:57.922277
user_4079,wrapped-hype,view,1,2025-05-07T23:19:20.568371
user_3566,internet-computer,view,1,2025-05-07T23:19:48.212315
user_1546,waves,portfolio_add,1,2025-05-07T23:20:17.824656
user_2046,avalanche-2,portfolio_add,1,2025-05-07T23:21:03.724647
user_87,space-id,favorite,1,2025-05-07T23:21:42.210701
user_3652,cosmos,favorite,1,2025-05-07T23:21:53.777752
user_4706,sx-network-2,portfolio_add,1,2025-05-07T23:21:54.785575
user_633,chainlink,view,1,2025-05-07T23:22:13.676717
user_2189,trinique,view,1,2025-05-07T23:24:34.455281
user_4115,ondo-finance,view,1,2025-05-07T23:24:35.665353
user_3566,waves,favorite,1,2025-05-07T23:25:26.212315
user_1529,fasttoken,view,1,2025-05-07T23:26:09.712929
user_3633,cardano,portfolio_add,1,2025-05-07T23:26:35.923934
user_4679,solana,view,1,2025-05-07T23:26:45.853543
user_915,sats-ordinals,favorite,1,2025-05-07T23:27:37.023361
user_3188,blockv,view,1,2025-05-07T23:28:09.241101
user_381,renzo-restaked-sol,view,1,2025-05-07T23:30:28.411687
user_4534,layerzero-bridged-weeth-swellchain,view,1,2025-05-07T23:30:41.063880
user_633,the-open-network,view,1,2025-05-07T23:31:51.676717
user_4490,notcoin,portfolio_add,1,2025-05-07T23:32:43.677152
user_3673,coinex-token,portfolio_add,1,2025-05-07T23:33:30.561487
user_4156,chiliz,view,1,2025-05-07T23:34:11.083303
user_4679,magic-eden,view,1,2025-05-07T23:34:20.853543
user_3111,dogs-2,favorite,1,2025-05-07T23:35:30.777083
user_4678,kaspa,view,1,2025-05-07T23:35:40.826623
user_365,alephium,view,1,2025-05-07T23:35:50.557621
user_2981,moonwell-flagship-eth-morpho-vault,favorite,1,2025-05-07T23:36:09.029138
user_4917,cardano,portfolio_add,1,2025-05-07T23:36:33.380799
user_224,near,portfolio_add,1,2025-05-07T23:36:47.735127
user_4946,lofi-2,favorite,1,2025-05-07T23:38:17.414619
user_1493,waves,view,1,2025-05-07T23:38:25.331972
user_4178,vechain,favorite,1,2025-05-07T23:38:57.831900
user_827,api3,view,1,2025-05-07T23:40:23.492105
user_827,cardano,view,1,2025-05-07T23:40:47.492105
user_266,cardano,view,1,2025-05-07T23:41:32.864640
user_4530,steem,favorite,1,2025-05-07T23:42:29.984670
user_3995,the-open-network,portfolio_add,1,2025-05-07T23:42:45.733305
user_95,defiway,portfolio_add,1,2025-05-07T23:43:15.475420
user_3192,chainlink,portfolio_add,1,2025-05-07T23:43:28.424545
user_4706,cosmos,favorite,1,2025-05-07T23:43:31.785575
user_827,chainlink,favorite,1,2025-05-07T23:43:33.492105
user_1776,notcoin,portfolio_add,1,2025-05-07T23:43:44.878828
user_417,the-sandbox,portfolio_add,1,2025-05-07T23:43:47.834135
user_3194,benqi-liquid-staked-avax,favorite,1,2025-05-07T23:44:16.564245
user_4870,dogs-2,favorite,1,2025-05-07T23:45:04.602164
user_334,near,favorite,1,2025-05-07T23:47:00.480419
user_1161,lido-dao,portfolio_add,1,2025-05-07T23:49:09.203125
user_3696,cardano,favorite,1,2025-05-07T23:50:00.953472
user_1095,solana,favorite,1,2025-05-07T23:50:08.951505
user_729,taiko,view,1,2025-05-07T23:50:53.171989
user_3943,purr-2,favorite,1,2025-05-07T23:50:59.521335
user_2027,magic-eden,portfolio_add,1,2025-05-07T23:51:33.602777
user_4156,aave,view,1,2025-05-07T23:52:18.083303
user_2084,cardano,favorite,1,2025-05-07T23:53:22.539346
user_3354,polygon-ecosystem-token,view,1,2025-05-07T23:53:43.344579
user_1128,staked-hype,favorite,1,2025-05-07T23:53:56.394856
user_3307,aave,view,1,2025-05-07T23:53:58.761967
user_1701,ondo-finance,view,1,2025-05-07T23:54:25.588062
user_381,dogwifcoin,portfolio_add,1,2025-05-07T23:54:33.411687
user_4076,snowbank,view,1,2025-05-07T23:54:47.410173
user_4062,dogs-2,view,1,2025-05-07T23:54:54.046383
user_1972,waves,view,1,2025-05-07T23:55:48.650555
user_574,tron,view,1,2025-05-07T23:56:46.584630
user_387,aave,view,1,2025-05-07T23:57:53.778418
user_224,stakestone-berachain-vault-token,portfolio_add,1,2025-05-07T23:59:41.735127
user_1212,chainlink,view,1,2025-05-08T00:00:05.569126
user_2831,aave,favorite,1,2025-05-08T00:00:17.581654
user_1931,near,view,1,2025-05-08T00:01:58.894751
user_2761,near,portfolio_add,1,2025-05-08T00:02:01.903946
user_967,aave,view,1,2025-05-08T00:02:37.243186
user_1296,cardano,view,1,2025-05-08T00:04:04.876663
user_356,ousg,view,1,2025-05-08T00:04:07.946535
user_3192,pepe,view,1,2025-05-08T00:05:47.424545
user_1443,pepe,portfolio_add,1,2025-05-08T00:06:34.047579
user_3508,neiro-3,favorite,1,2025-05-08T00:06:40.508858
user_3192,tron,portfolio_add,1,2025-05-08T00:06:57.424545
user_1798,universal-eth,view,1,2025-05-08T00:09:08.211156
user_3311,waves,view,1,2025-05-08T00:09:12.984420
user_4156,chainlink,view,1,2025-05-08T00:10:10.083303
user_1161,vvs-finance,view,1,2025-05-08T00:11:46.203125
user_827,kaspa,favorite,1,2025-05-08T00:12:10.492105
user_2700,notcoin,view,1,2025-05-08T00:12:22.793488
user_2831,shuffle-2,favorite,1,2025-05-08T00:12:29.581654
user_4654,tron,portfolio_add,1,2025-05-08T00:13:55.919150
user_4109,kaspa,view,1,2025-05-08T00:14:07.431018
user_4679,autonolas,view,1,2025-05-08T00:14:44.853543
user_1388,polygon-ecosystem-token,portfolio_add,1,2025-05-08T00:15:40.876753
user_2493,wrapped-fragsol,view,1,2025-05-08T00:16:59.797272
user_3311,near,view,1,2025-05-08T00:17:41.984420
user_1083,pepe,favorite,1,2025-05-08T00:17:51.384272
user_4917,tensor,portfolio_add,1,2025-05-08T00:18:01.380799
user_4156,cardano,portfolio_add,1,2025-05-08T00:18:14.083303
user_4654,notcoin,view,1,2025-05-08T00:20:21.919150
user_4156,cosmos,view,1,2025-05-08T00:22:58.083303
user_1896,chainlink,view,1,2025-05-08T00:22:58.817363
user_4545,okb,portfolio_add,1,2025-05-08T00:23:23.432670
user_4155,solana,portfolio_add,1,2025-05-08T00:23:58.039330
user_1931,mass-vehicle-ledger,view,1,2025-05-08T00:24:05.894751
user_1378,blackrock-usd-institutional-digital-liquidity-fund,favorite,1,2025-05-08T00:25:54.179906
user_413,algorand,view,1,2025-05-08T00:25:56.503659
user_4654,internet-computer,favorite,1,2025-05-08T00:26:45.919150
user_4654,solana,favorite,1,2025-05-08T00:27:21.919150
user_677,connect-token-wct,view,1,2025-05-08T00:29:36.317615
user_4178,pepe,favorite,1,2025-05-08T00:30:37.831900
user_155,kava,view,1,2025-05-08T00:31:07.040674
user_619,near,portfolio_add,1,2025-05-08T00:31:13.726706
user_2145,tron,portfolio_add,1,2025-05-08T00:31:55.342470
user_2697,the-sandbox,view,1,2025-05-08T00:32:52.572849
user_677,zelcash,portfolio_add,1,2025-05-08T00:33:14.317615
user_1033,waves,portfolio_add,1,2025-05-08T00:33:40.214474
user_2147,vechain,view,1,2025-05-08T00:34:23.456470
user_3012,benqi-liquid-staked-avax,portfolio_add,1,2025-05-08T00:34:47.783575
user_4490,solana,view,1,2025-05-08T00:35:17.677152
user_3943,vechain,favorite,1,2025-05-08T00:37:56.521335
user_2113,tron,favorite,1,2025-05-08T00:40:17.258433
user_2933,the-sandbox,favorite,1,2025-05-08T00:40:20.453267
user_2569,ondo-finance,view,1,2025-05-08T00:40:48.499468
user_1982,tron,portfolio_add,1,2025-05-08T00:40:52.367471
user_4245,the-sandbox,view,1,2025-05-08T00:42:12.166781
user_1083,anime,favorite,1,2025-05-08T00:42:54.384272
user_247,cardano,view,1,2025-05-08T00:43:06.748492
user_4190,ondo-finance,favorite,1,2025-05-08T00:43:47.204257
user_1083,tensor,view,1,2025-05-08T00:48:51.384272
user_2943,cosmos,view,1,2025-05-08T00:49:02.870846
user_4331,kaspa,view,1,2025-05-08T00:51:00.358556
user_2334,cat-in-a-dogs-world,view,1,2025-05-08T00:51:56.204416
user_1161,bakerytoken,favorite,1,2025-05-08T00:52:15.203125
user_2818,avalanche-2,view,1,2025-05-08T00:55:33.944322
user_2145,tokenlon,view,1,2025-05-08T00:56:17.342470
user_3161,lido-dao,favorite,1,2025-05-08T00:56:21.593601
user_1931,tron,view,1,2025-05-08T00:56:36.894751
user_2493,susds,favorite,1,2025-05-08T00:56:38.797272
user_4666,the-sandbox,view,1,2025-05-08T00:57:06.388878
user_1940,avalanche-2,view,1,2025-05-08T00:57:12.430700
user_2875,xtusd,view,1,2025-05-08T00:57:19.948575
user_4156,dogs-2,view,1,2025-05-08T00:57:40.083303
user_2493,the-open-network,view,1,2025-05-08T00:57:57.797272
user_1161,near,view,1,2025-05-08T00:58:14.203125
user_1909,solana,view,1,2025-05-08T00:58:15.757691
user_4654,cosmos,favorite,1,2025-05-08T00:58:31.919150
user_4155,tron,view,1,2025-05-08T00:59:04.039330
user_1931,vechain,favorite,1,2025-05-08T01:01:55.894751
user_1393,deapcoin,view,1,2025-05-08T01:02:08.116418
user_626,chainlink,view,1,2025-05-08T01:02:23.169715
user_2745,banana-for-scale-2,view,1,2025-05-08T01:02:52.325622
user_3547,avalanche-2,view,1,2025-05-08T01:03:56.046825
user_626,internet-computer,favorite,1,2025-05-08T01:05:22.169715
user_906,magic-eden,favorite,1,2025-05-08T01:06:30.604657
user_4429,l2-standard-bridged-weth-optimism,view,1,2025-05-08T01:08:17.805402
user_629,aave,portfolio_add,1,2025-05-08T01:08:18.416603
user_1905,algorand,favorite,1,2025-05-08T01:09:07.351833
user_48,origintrail,favorite,1,2025-05-08T01:09:18.629062
user_2745,anime,view,1,2025-05-08T01:09:39.325622
user_4545,dogs-2,favorite,1,2025-05-08T01:09:46.432670
user_2905,keep-network,view,1,2025-05-08T01:09:58.565497
user_2295,chainlink,view,1,2025-05-08T01:10:28.009438
user_4155,ark,view,1,2025-05-08T01:11:06.039330
user_2573,ripple-usd,view,1,2025-05-08T01:12:17.747791
user_1304,pi-network,portfolio_add,1,2025-05-08T01:13:04.601704
user_2608,waves,view,1,2025-05-08T01:13:42.865317
user_1286,corgiai,view,1,2025-05-08T01:14:16.333496
user_48,usd,favorite,1,2025-05-08T01:14:50.629062
user_1286,celestia,favorite,1,2025-05-08T01:15:09.333496
user_3815,avalanche-2,view,1,2025-05-08T01:16:26.695026
user_4534,true-usd,portfolio_add,1,2025-05-08T01:16:41.063880
user_4016,altlayer,view,1,2025-05-08T01:18:07.520682
user_2455,algorand,favorite,1,2025-05-08T01:18:41.476120
